,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
1861,Austria,Potatoes,2012,305491,1110.0,3563.3,9.42
1862,Austria,Sorghum,2012,68081,1110.0,3563.3,9.42
1863,Austria,Soybeans,2012,28051,1110.0,3563.3,9.42
1864,Austria,Wheat,2012,41388,1110.0,3563.3,9.42
1865,Austria,Maize,2013,81173,1110.0,3108.6,10.03
1866,Austria,Potatoes,2013,285897,1110.0,3108.6,10.03
1867,Austria,Sorghum,2013,52447,1110.0,3108.6,10.03
1868,Austria,Soybeans,2013,19697,1110.0,3108.6,10.03
1869,Austria,Wheat,2013,53743,1110.0,3108.6,10.03
1870,Azerbaijan,Maize,1992,18740,447.0,148.68,10.93
1871,Azerbaijan,Potatoes,1992,82701,447.0,148.68,10.93
1872,Azerbaijan,"Rice, paddy",1992,7292,447.0,148.68,10.93
1873,Azerbaijan,Sorghum,1992,578,447.0,148.68,10.93
1874,Azerbaijan,Soybeans,1992,1141,447.0,148.68,10.93
1875,Azerbaijan,Wheat,1992,21705,447.0,148.68,10.93
1876,Azerbaijan,Maize,1993,13918,447.0,148.68,10.53
1877,Azerbaijan,Potatoes,1993,78059,447.0,148.68,10.53
1878,Azerbaijan,"Rice, paddy",1993,9461,447.0,148.68,10.53
1879,Azerbaijan,Sorghum,1993,1659,447.0,148.68,10.53
1880,Azerbaijan,Soybeans,1993,811,447.0,148.68,10.53
1881,Azerbaijan,Wheat,1993,16855,447.0,148.68,10.53
1882,Azerbaijan,Maize,1994,14619,447.0,148.68,11.32
1883,Azerbaijan,Potatoes,1994,82623,447.0,148.68,11.32
1884,Azerbaijan,"Rice, paddy",1994,10059,447.0,148.68,11.32
1885,Azerbaijan,Sorghum,1994,2323,447.0,148.68,11.32
1886,Azerbaijan,Soybeans,1994,1905,447.0,148.68,11.32
1887,Azerbaijan,Wheat,1994,16296,447.0,148.68,11.32
1888,Azerbaijan,Maize,1995,11810,447.0,148.68,12.81
1889,Azerbaijan,Potatoes,1995,97450,447.0,148.68,12.81
1890,Azerbaijan,"Rice, paddy",1995,19890,447.0,148.68,12.81
1891,Azerbaijan,Sorghum,1995,1317,447.0,148.68,12.81
1892,Azerbaijan,Soybeans,1995,10000,447.0,148.68,12.81
1893,Azerbaijan,Wheat,1995,14940,447.0,148.68,12.81
1894,Azerbaijan,Maize,1996,17369,447.0,148.68,11.96
1895,Azerbaijan,Potatoes,1996,101359,447.0,148.68,11.96
1896,Azerbaijan,"Rice, paddy",1996,36917,447.0,148.68,11.96
1897,Azerbaijan,Sorghum,1996,1389,447.0,148.68,11.96
1898,Azerbaijan,Soybeans,1996,9363,447.0,148.68,11.96
1899,Azerbaijan,Wheat,1996,16627,447.0,148.68,11.96
1900,Azerbaijan,Maize,1997,24340,447.0,148.68,11.89
1901,Azerbaijan,Potatoes,1997,82711,447.0,148.68,11.89
1902,Azerbaijan,"Rice, paddy",1997,46082,447.0,148.68,11.89
1903,Azerbaijan,Sorghum,1997,833,447.0,148.68,11.89
1904,Azerbaijan,Soybeans,1997,10667,447.0,148.68,11.89
1905,Azerbaijan,Wheat,1997,16914,447.0,148.68,11.89
1906,Azerbaijan,Maize,1998,29541,447.0,148.68,12.79
1907,Azerbaijan,Potatoes,1998,95259,447.0,148.68,12.79
1908,Azerbaijan,"Rice, paddy",1998,48046,447.0,148.68,12.79
1909,Azerbaijan,Sorghum,1998,857,447.0,148.68,12.79
1910,Azerbaijan,Soybeans,1998,11111,447.0,148.68,12.79
1911,Azerbaijan,Wheat,1998,15764,447.0,148.68,12.79
1912,Azerbaijan,Maize,1999,35343,447.0,148.68,12.74
1913,Azerbaijan,Potatoes,1999,95214,447.0,148.68,12.74
1914,Azerbaijan,"Rice, paddy",1999,44415,447.0,148.68,12.74
1915,Azerbaijan,Soybeans,1999,12000,447.0,148.68,12.74
1916,Azerbaijan,Wheat,1999,19992,447.0,148.68,12.74
1917,Azerbaijan,Maize,2000,32484,447.0,148.68,12.61
1918,Azerbaijan,Potatoes,2000,89357,447.0,148.68,12.61
1919,Azerbaijan,"Rice, paddy",2000,50191,447.0,148.68,12.61
1920,Azerbaijan,Sorghum,2000,2434,447.0,148.68,12.61
1921,Azerbaijan,Soybeans,2000,11940,447.0,148.68,12.61
1922,Azerbaijan,Wheat,2000,23223,447.0,148.68,12.61
1923,Azerbaijan,Maize,2001,37823,447.0,148.68,12.97
1924,Azerbaijan,Potatoes,2001,109774,447.0,148.68,12.97
1925,Azerbaijan,"Rice, paddy",2001,48495,447.0,148.68,12.97
1926,Azerbaijan,Soybeans,2001,12222,447.0,148.68,12.97
1927,Azerbaijan,Wheat,2001,26154,447.0,148.68,12.97
1928,Azerbaijan,Maize,2002,43463,447.0,148.68,12.45
1929,Azerbaijan,Potatoes,2002,121132,447.0,148.68,12.45
1930,Azerbaijan,"Rice, paddy",2002,46532,447.0,148.68,12.45
1931,Azerbaijan,Wheat,2002,26028,447.0,148.68,12.45
1932,Azerbaijan,Maize,2004,46071,447.0,148.68,12.76
1933,Azerbaijan,Potatoes,2004,141416,447.0,148.68,12.76
1934,Azerbaijan,"Rice, paddy",2004,39810,447.0,148.68,12.76
1935,Azerbaijan,Soybeans,2004,17568,447.0,148.68,12.76
1936,Azerbaijan,Wheat,2004,25748,447.0,148.68,12.76
1937,Azerbaijan,Maize,2005,47703,447.0,148.68,12.88
1938,Azerbaijan,Potatoes,2005,153215,447.0,148.68,12.88
1939,Azerbaijan,"Rice, paddy",2005,35903,447.0,148.68,12.88
1940,Azerbaijan,Soybeans,2005,5789,447.0,148.68,12.88
1941,Azerbaijan,Wheat,2005,25818,447.0,148.68,12.88
1942,Azerbaijan,Maize,2006,45777,447.0,148.68,12.66
1943,Azerbaijan,Potatoes,2006,149497,447.0,148.68,12.66
1944,Azerbaijan,"Rice, paddy",2006,42375,447.0,148.68,12.66
1945,Azerbaijan,Sorghum,2006,10000,447.0,148.68,12.66
1946,Azerbaijan,Soybeans,2006,4906,447.0,148.68,12.66
1947,Azerbaijan,Wheat,2006,26050,447.0,148.68,12.66
1948,Azerbaijan,Maize,2007,46175,447.0,148.68,12.75
1949,Azerbaijan,Potatoes,2007,154570,447.0,148.68,12.75
1950,Azerbaijan,"Rice, paddy",2007,33886,447.0,148.68,12.75
1951,Azerbaijan,Soybeans,2007,4000,447.0,148.68,12.75
1952,Azerbaijan,Wheat,2007,26722,447.0,148.68,12.75
1953,Azerbaijan,Maize,2008,47784,447.0,262.99,12.3
1954,Azerbaijan,Potatoes,2008,156430,447.0,262.99,12.3
1955,Azerbaijan,"Rice, paddy",2008,27973,447.0,262.99,12.3
1956,Azerbaijan,Sorghum,2008,12000,447.0,262.99,12.3
1957,Azerbaijan,Soybeans,2008,5000,447.0,262.99,12.3
1958,Azerbaijan,Wheat,2008,27251,447.0,262.99,12.3
1959,Azerbaijan,Maize,2009,47990,447.0,316.18,12.6
1960,Azerbaijan,Potatoes,2009,149950,447.0,316.18,12.6
1961,Azerbaijan,"Rice, paddy",2009,25279,447.0,316.18,12.6
1962,Azerbaijan,Soybeans,2009,6677,447.0,316.18,12.6
1963,Azerbaijan,Wheat,2009,25946,447.0,316.18,12.6
1964,Azerbaijan,Maize,2010,45551,447.0,333.85,13.85
1965,Azerbaijan,Potatoes,2010,144945,447.0,333.85,13.85
1966,Azerbaijan,"Rice, paddy",2010,23963,447.0,333.85,13.85
1967,Azerbaijan,Soybeans,2010,7136,447.0,333.85,13.85
1968,Azerbaijan,Wheat,2010,19381,447.0,333.85,13.85
1969,Azerbaijan,Maize,2011,45460,447.0,461.84,11.79
1970,Azerbaijan,Potatoes,2011,143973,447.0,461.84,11.79
1971,Azerbaijan,"Rice, paddy",2011,20947,447.0,461.84,11.79
1972,Azerbaijan,Soybeans,2011,6717,447.0,461.84,11.79
1973,Azerbaijan,Wheat,2011,24376,447.0,461.84,11.79
1974,Azerbaijan,Maize,2012,51029,447.0,516.35,13.0
1975,Azerbaijan,Potatoes,2012,146740,447.0,516.35,13.0
1976,Azerbaijan,"Rice, paddy",2012,22249,447.0,516.35,13.0
1977,Azerbaijan,Sorghum,2012,1500,447.0,516.35,13.0
1978,Azerbaijan,Soybeans,2012,6587,447.0,516.35,13.0
1979,Azerbaijan,Wheat,2012,26144,447.0,516.35,13.0
1980,Azerbaijan,Maize,2013,53903,447.0,489.8,14.12
1981,Azerbaijan,Potatoes,2013,151999,447.0,489.8,14.12
1982,Azerbaijan,"Rice, paddy",2013,22808,447.0,489.8,14.12
1983,Azerbaijan,Sorghum,2013,5000,447.0,489.8,14.12
1984,Azerbaijan,Soybeans,2013,6457,447.0,489.8,14.12
1985,Azerbaijan,Wheat,2013,26719,447.0,489.8,14.12
1986,Bahamas,Cassava,1992,95859,1292.0,484.59,25.1
1987,Bahamas,Maize,1992,16667,1292.0,484.59,25.1
1988,Bahamas,Sweet potatoes,1992,31586,1292.0,484.59,25.1
1989,Bahamas,Cassava,1993,90909,1292.0,484.59,25.26
1990,Bahamas,Maize,1993,16000,1292.0,484.59,25.26
1991,Bahamas,Sweet potatoes,1993,31571,1292.0,484.59,25.26
1992,Bahamas,Cassava,1994,80000,1292.0,484.59,25.73
1993,Bahamas,Maize,1994,17931,1292.0,484.59,25.73
1994,Bahamas,Sweet potatoes,1994,31254,1292.0,484.59,25.73
1995,Bahamas,Cassava,1995,77089,1292.0,484.59,25.44
1996,Bahamas,Maize,1995,17931,1292.0,484.59,25.44
1997,Bahamas,Sweet potatoes,1995,30714,1292.0,484.59,25.44
1998,Bahamas,Cassava,1996,75783,1292.0,484.59,25.06
1999,Bahamas,Maize,1996,17931,1292.0,484.59,25.06
2000,Bahamas,Sweet potatoes,1996,31324,1292.0,484.59,25.06
2001,Bahamas,Cassava,1997,75317,1292.0,484.59,25.81
2002,Bahamas,Maize,1997,17400,1292.0,484.59,25.81
2003,Bahamas,Sweet potatoes,1997,30800,1292.0,484.59,25.81
2004,Bahamas,Cassava,1998,75000,1292.0,484.59,25.94
2005,Bahamas,Maize,1998,19842,1292.0,484.59,25.94
2006,Bahamas,Sweet potatoes,1998,31724,1292.0,484.59,25.94
2007,Bahamas,Cassava,1999,80000,1292.0,484.59,25.31
2008,Bahamas,Maize,1999,21657,1292.0,484.59,25.31
2009,Bahamas,Sweet potatoes,1999,38088,1292.0,484.59,25.31
2010,Bahamas,Cassava,2000,100000,1292.0,484.59,25.16
2011,Bahamas,Maize,2000,24762,1292.0,484.59,25.16
2012,Bahamas,Sweet potatoes,2000,35304,1292.0,484.59,25.16
2013,Bahamas,Cassava,2001,102308,1292.0,375.89,25.23
2014,Bahamas,Maize,2001,30000,1292.0,375.89,25.23
2015,Bahamas,Sweet potatoes,2001,30556,1292.0,375.89,25.23
2016,Bahamas,Cassava,2002,100000,1292.0,384.23,25.79
2017,Bahamas,Maize,2002,30500,1292.0,384.23,25.79
2018,Bahamas,Sweet potatoes,2002,34792,1292.0,384.23,25.79
2019,Bahamas,Cassava,2004,103333,1292.0,269.66,25.46
2020,Bahamas,Maize,2004,35500,1292.0,269.66,25.46
2021,Bahamas,Sweet potatoes,2004,33846,1292.0,269.66,25.46
2022,Bahamas,Cassava,2005,106816,1292.0,315.74,25.43
2023,Bahamas,Maize,2005,36000,1292.0,315.74,25.43
2024,Bahamas,Sweet potatoes,2005,34323,1292.0,315.74,25.43
2025,Bahamas,Cassava,2006,106250,1292.0,268.2,25.34
2026,Bahamas,Maize,2006,38000,1292.0,268.2,25.34
2027,Bahamas,Sweet potatoes,2006,34519,1292.0,268.2,25.34
2028,Bahamas,Cassava,2007,105556,1292.0,268.2,25.71
2029,Bahamas,Maize,2007,40000,1292.0,268.2,25.71
2030,Bahamas,Sweet potatoes,2007,34364,1292.0,268.2,25.71
2031,Bahamas,Cassava,2008,139562,1292.0,268.2,25.63
2032,Bahamas,Maize,2008,47619,1292.0,268.2,25.63
2033,Bahamas,Sweet potatoes,2008,34462,1292.0,268.2,25.63
2034,Bahamas,Cassava,2009,180917,1292.0,268.2,25.46
2035,Bahamas,Maize,2009,60000,1292.0,268.2,25.46
2036,Bahamas,Sweet potatoes,2009,34560,1292.0,268.2,25.46
2037,Bahamas,Cassava,2010,221795,1292.0,268.2,24.77
2038,Bahamas,Maize,2010,75333,1292.0,268.2,24.77
2039,Bahamas,Plantains and others,2010,79048,1292.0,268.2,24.77
2040,Bahamas,Sweet potatoes,2010,34658,1292.0,268.2,24.77
2041,Bahamas,Cassava,2011,225128,1292.0,268.2,25.76
2042,Bahamas,Maize,2011,73085,1292.0,268.2,25.76
2043,Bahamas,Plantains and others,2011,78182,1292.0,268.2,25.76
2044,Bahamas,Sweet potatoes,2011,34757,1292.0,268.2,25.76
2045,Bahamas,Cassava,2012,223000,1292.0,268.2,25.46
2046,Bahamas,Maize,2012,73404,1292.0,268.2,25.46
2047,Bahamas,Plantains and others,2012,77391,1292.0,268.2,25.46
2048,Bahamas,Sweet potatoes,2012,34855,1292.0,268.2,25.46
2049,Bahamas,Cassava,2013,221509,1292.0,268.2,25.88
2050,Bahamas,Maize,2013,74465,1292.0,268.2,25.88
2051,Bahamas,Plantains and others,2013,76928,1292.0,268.2,25.88
2052,Bahamas,Sweet potatoes,2013,34953,1292.0,268.2,25.88
2053,Bahrain,Potatoes,1990,186667,83.0,14.05,26.26
2054,Bahrain,Sweet potatoes,1990,116667,83.0,14.05,26.26
2055,Bahrain,Potatoes,1991,206667,83.0,14.05,25.73
2056,Bahrain,Sweet potatoes,1991,120000,83.0,14.05,25.73
2057,Bahrain,Potatoes,1992,188000,83.0,14.05,25.09
2058,Bahrain,Sweet potatoes,1992,112500,83.0,14.05,25.09
2059,Bahrain,Potatoes,1993,162857,83.0,14.05,26.09
2060,Bahrain,Sweet potatoes,1993,116667,83.0,14.05,26.09
2061,Bahrain,Potatoes,1994,147500,83.0,30.86,26.66
2062,Bahrain,Sweet potatoes,1994,125000,83.0,30.86,26.66
2063,Bahrain,Potatoes,1995,166667,83.0,12.46,26.18
2064,Bahrain,Sweet potatoes,1995,120000,83.0,12.46,26.18
2065,Bahrain,Potatoes,1996,125000,83.0,12.16,26.76
2066,Bahrain,Potatoes,1997,160000,83.0,9.42,26.11
2067,Bahrain,Potatoes,1998,160000,83.0,11.15,27.54
2068,Bahrain,Potatoes,1999,100000,83.0,12.5,27.67
2069,Bahrain,Potatoes,2000,103333,83.0,8.65,26.99
2070,Bahrain,Potatoes,2001,110000,83.0,9.2,27.36
2071,Bahrain,Potatoes,2002,190000,83.0,0.91,27.19
2072,Bahrain,Potatoes,2004,180000,83.0,12.24,27.07
2073,Bahrain,Potatoes,2005,100000,83.0,12.75,26.89
2074,Bahrain,Potatoes,2006,130000,83.0,12.12,27.15
2075,Bahrain,Potatoes,2007,255556,83.0,16.25,27.13
2076,Bahrain,Potatoes,2008,210000,83.0,10.45,26.96
2077,Bahrain,Potatoes,2009,166667,83.0,12.59,27.24
2078,Bahrain,Potatoes,2010,155598,83.0,9.84,28.0
2079,Bahrain,Potatoes,2011,171162,83.0,9.14,27.01
2080,Bahrain,Potatoes,2012,177812,83.0,9.14,27.45
2081,Bahrain,Potatoes,2013,179569,83.0,9.14,27.86
2082,Bangladesh,Maize,1990,10015,2666.0,1266.0,25.98
2083,Bangladesh,Maize,1990,10015,2666.0,1266.0,25.98
2084,Bangladesh,Potatoes,1990,91410,2666.0,1266.0,25.98
2085,Bangladesh,Potatoes,1990,91410,2666.0,1266.0,25.98
2086,Bangladesh,"Rice, paddy",1990,25661,2666.0,1266.0,25.98
2087,Bangladesh,"Rice, paddy",1990,25661,2666.0,1266.0,25.98
2088,Bangladesh,Sorghum,1990,8103,2666.0,1266.0,25.98
2089,Bangladesh,Sorghum,1990,8103,2666.0,1266.0,25.98
2090,Bangladesh,Sweet potatoes,1990,98316,2666.0,1266.0,25.98
2091,Bangladesh,Sweet potatoes,1990,98316,2666.0,1266.0,25.98
2092,Bangladesh,Wheat,1990,15034,2666.0,1266.0,25.98
2093,Bangladesh,Wheat,1990,15034,2666.0,1266.0,25.98
2094,Bangladesh,Maize,1991,9781,2666.0,1287.0,25.85
2095,Bangladesh,Maize,1991,9781,2666.0,1287.0,25.85
2096,Bangladesh,Potatoes,1991,99868,2666.0,1287.0,25.85
2097,Bangladesh,Potatoes,1991,99868,2666.0,1287.0,25.85
2098,Bangladesh,"Rice, paddy",1991,26592,2666.0,1287.0,25.85
2099,Bangladesh,"Rice, paddy",1991,26592,2666.0,1287.0,25.85
2100,Bangladesh,Sorghum,1991,8376,2666.0,1287.0,25.85
2101,Bangladesh,Sorghum,1991,8376,2666.0,1287.0,25.85
2102,Bangladesh,Sweet potatoes,1991,96481,2666.0,1287.0,25.85
2103,Bangladesh,Sweet potatoes,1991,96481,2666.0,1287.0,25.85
2104,Bangladesh,Wheat,1991,16767,2666.0,1287.0,25.85
2105,Bangladesh,Wheat,1991,16767,2666.0,1287.0,25.85
2106,Bangladesh,Maize,1992,9319,2666.0,1453.0,25.86
2107,Bangladesh,Maize,1992,9319,2666.0,1453.0,25.86
2108,Bangladesh,Potatoes,1992,107931,2666.0,1453.0,25.86
2109,Bangladesh,Potatoes,1992,107931,2666.0,1453.0,25.86
2110,Bangladesh,"Rice, paddy",1992,26893,2666.0,1453.0,25.86
2111,Bangladesh,"Rice, paddy",1992,26893,2666.0,1453.0,25.86
2112,Bangladesh,Sorghum,1992,8988,2666.0,1453.0,25.86
2113,Bangladesh,Sorghum,1992,8988,2666.0,1453.0,25.86
2114,Bangladesh,Sweet potatoes,1992,96477,2666.0,1453.0,25.86
2115,Bangladesh,Sweet potatoes,1992,96477,2666.0,1453.0,25.86
2116,Bangladesh,Wheat,1992,18534,2666.0,1453.0,25.86
2117,Bangladesh,Wheat,1992,18534,2666.0,1453.0,25.86
2118,Bangladesh,Maize,1993,9351,2666.0,1487.0,25.73
2119,Bangladesh,Maize,1993,9351,2666.0,1487.0,25.73
2120,Bangladesh,Potatoes,1993,106787,2666.0,1487.0,25.73
2121,Bangladesh,Potatoes,1993,106787,2666.0,1487.0,25.73
2122,Bangladesh,"Rice, paddy",1993,27185,2666.0,1487.0,25.73
2123,Bangladesh,"Rice, paddy",1993,27185,2666.0,1487.0,25.73
2124,Bangladesh,Sorghum,1993,8948,2666.0,1487.0,25.73
2125,Bangladesh,Sorghum,1993,8948,2666.0,1487.0,25.73
2126,Bangladesh,Sweet potatoes,1993,95714,2666.0,1487.0,25.73
2127,Bangladesh,Sweet potatoes,1993,95714,2666.0,1487.0,25.73
2128,Bangladesh,Wheat,1993,18457,2666.0,1487.0,25.73
2129,Bangladesh,Wheat,1993,18457,2666.0,1487.0,25.73
2130,Bangladesh,Maize,1994,9042,2666.0,1594.5,25.91
2131,Bangladesh,Maize,1994,9042,2666.0,1594.5,25.91
2132,Bangladesh,Potatoes,1994,109570,2666.0,1594.5,25.91
2133,Bangladesh,Potatoes,1994,109570,2666.0,1594.5,25.91
2134,Bangladesh,"Rice, paddy",1994,25328,2666.0,1594.5,25.91
2135,Bangladesh,"Rice, paddy",1994,25328,2666.0,1594.5,25.91
2136,Bangladesh,Sorghum,1994,9892,2666.0,1594.5,25.91
2137,Bangladesh,Sorghum,1994,9892,2666.0,1594.5,25.91
2138,Bangladesh,Sweet potatoes,1994,95373,2666.0,1594.5,25.91
2139,Bangladesh,Sweet potatoes,1994,95373,2666.0,1594.5,25.91
2140,Bangladesh,Wheat,1994,18390,2666.0,1594.5,25.91
2141,Bangladesh,Wheat,1994,18390,2666.0,1594.5,25.91
2142,Bangladesh,Maize,1995,10700,2666.0,1702.0,26.09
2143,Bangladesh,Maize,1995,10700,2666.0,1702.0,26.09
2144,Bangladesh,Potatoes,1995,111665,2666.0,1702.0,26.09
2145,Bangladesh,Potatoes,1995,111665,2666.0,1702.0,26.09
2146,Bangladesh,"Rice, paddy",1995,26527,2666.0,1702.0,26.09
2147,Bangladesh,"Rice, paddy",1995,26527,2666.0,1702.0,26.09
2148,Bangladesh,Sorghum,1995,9804,2666.0,1702.0,26.09
2149,Bangladesh,Sorghum,1995,9804,2666.0,1702.0,26.09
2150,Bangladesh,Sweet potatoes,1995,95186,2666.0,1702.0,26.09
2151,Bangladesh,Sweet potatoes,1995,95186,2666.0,1702.0,26.09
2152,Bangladesh,Wheat,1995,19483,2666.0,1702.0,26.09
2153,Bangladesh,Wheat,1995,19483,2666.0,1702.0,26.09
2154,Bangladesh,Maize,1996,10166,2666.0,1919.0,26.15
2155,Bangladesh,Maize,1996,10166,2666.0,1919.0,26.15
2156,Bangladesh,Potatoes,1996,112741,2666.0,1919.0,26.15
2157,Bangladesh,Potatoes,1996,112741,2666.0,1919.0,26.15
2158,Bangladesh,"Rice, paddy",1996,27629,2666.0,1919.0,26.15
2159,Bangladesh,"Rice, paddy",1996,27629,2666.0,1919.0,26.15
2160,Bangladesh,Sorghum,1996,9959,2666.0,1919.0,26.15
2161,Bangladesh,Sorghum,1996,9959,2666.0,1919.0,26.15
2162,Bangladesh,Sweet potatoes,1996,96081,2666.0,1919.0,26.15
2163,Bangladesh,Sweet potatoes,1996,96081,2666.0,1919.0,26.15
2164,Bangladesh,Wheat,1996,19531,2666.0,1919.0,26.15
2165,Bangladesh,Wheat,1996,19531,2666.0,1919.0,26.15
2166,Bangladesh,Maize,1997,10914,2666.0,2035.0,25.55
2167,Bangladesh,Maize,1997,10914,2666.0,2035.0,25.55
2168,Bangladesh,Potatoes,1997,112551,2666.0,2035.0,25.55
2169,Bangladesh,Potatoes,1997,112551,2666.0,2035.0,25.55
2170,Bangladesh,"Rice, paddy",1997,27431,2666.0,2035.0,25.55
2171,Bangladesh,"Rice, paddy",1997,27431,2666.0,2035.0,25.55
2172,Bangladesh,Sorghum,1997,10297,2666.0,2035.0,25.55
2173,Bangladesh,Sorghum,1997,10297,2666.0,2035.0,25.55
2174,Bangladesh,Sweet potatoes,1997,93946,2666.0,2035.0,25.55
2175,Bangladesh,Sweet potatoes,1997,93946,2666.0,2035.0,25.55
2176,Bangladesh,Wheat,1997,20544,2666.0,2035.0,25.55
2177,Bangladesh,Wheat,1997,20544,2666.0,2035.0,25.55
2178,Bangladesh,Maize,1998,7339,2666.0,2068.0,26.13
2179,Bangladesh,Maize,1998,7339,2666.0,2068.0,26.13
2180,Bangladesh,Potatoes,1998,113972,2666.0,2068.0,26.13
2181,Bangladesh,Potatoes,1998,113972,2666.0,2068.0,26.13
2182,Bangladesh,"Rice, paddy",1998,29358,2666.0,2068.0,26.13
2183,Bangladesh,"Rice, paddy",1998,29358,2666.0,2068.0,26.13
2184,Bangladesh,Sorghum,1998,7901,2666.0,2068.0,26.13
2185,Bangladesh,Sorghum,1998,7901,2666.0,2068.0,26.13
2186,Bangladesh,Sweet potatoes,1998,95325,2666.0,2068.0,26.13
2187,Bangladesh,Sweet potatoes,1998,95325,2666.0,2068.0,26.13
2188,Bangladesh,Wheat,1998,22408,2666.0,2068.0,26.13
2189,Bangladesh,Wheat,1998,22408,2666.0,2068.0,26.13
2190,Bangladesh,Maize,1999,12346,2666.0,2532.0,26.31
2191,Bangladesh,Maize,1999,12346,2666.0,2532.0,26.31
2192,Bangladesh,Potatoes,1999,112810,2666.0,2532.0,26.31
2193,Bangladesh,Potatoes,1999,112810,2666.0,2532.0,26.31
2194,Bangladesh,"Rice, paddy",1999,32139,2666.0,2532.0,26.31
2195,Bangladesh,"Rice, paddy",1999,32139,2666.0,2532.0,26.31
2196,Bangladesh,Sorghum,1999,12346,2666.0,2532.0,26.31
2197,Bangladesh,Sorghum,1999,12346,2666.0,2532.0,26.31
2198,Bangladesh,Sweet potatoes,1999,92786,2666.0,2532.0,26.31
2199,Bangladesh,Sweet potatoes,1999,92786,2666.0,2532.0,26.31
2200,Bangladesh,Wheat,1999,21627,2666.0,2532.0,26.31
2201,Bangladesh,Wheat,1999,21627,2666.0,2532.0,26.31
2202,Bangladesh,Maize,2000,20597,2666.0,3170.0,25.91
2203,Bangladesh,Maize,2000,20597,2666.0,3170.0,25.91
2204,Bangladesh,Potatoes,2000,120591,2666.0,3170.0,25.91
2205,Bangladesh,Potatoes,2000,120591,2666.0,3170.0,25.91
2206,Bangladesh,"Rice, paddy",2000,34836,2666.0,3170.0,25.91
2207,Bangladesh,"Rice, paddy",2000,34836,2666.0,3170.0,25.91
2208,Bangladesh,Sorghum,2000,12346,2666.0,3170.0,25.91
2209,Bangladesh,Sorghum,2000,12346,2666.0,3170.0,25.91
2210,Bangladesh,Sweet potatoes,2000,92479,2666.0,3170.0,25.91
2211,Bangladesh,Sweet potatoes,2000,92479,2666.0,3170.0,25.91
2212,Bangladesh,Wheat,2000,22104,2666.0,3170.0,25.91
2213,Bangladesh,Wheat,2000,22104,2666.0,3170.0,25.91
2214,Bangladesh,Maize,2001,32216,2666.0,3295.78,25.93
2215,Bangladesh,Maize,2001,32216,2666.0,3295.78,25.93
2216,Bangladesh,Potatoes,2001,129163,2666.0,3295.78,25.93
2217,Bangladesh,Potatoes,2001,129163,2666.0,3295.78,25.93
2218,Bangladesh,"Rice, paddy",2001,34020,2666.0,3295.78,25.93
2219,Bangladesh,"Rice, paddy",2001,34020,2666.0,3295.78,25.93
2220,Bangladesh,Sorghum,2001,12346,2666.0,3295.78,25.93
2221,Bangladesh,Sorghum,2001,12346,2666.0,3295.78,25.93
2222,Bangladesh,Sweet potatoes,2001,90907,2666.0,3295.78,25.93
2223,Bangladesh,Sweet potatoes,2001,90907,2666.0,3295.78,25.93
2224,Bangladesh,Wheat,2001,21643,2666.0,3295.78,25.93
2225,Bangladesh,Wheat,2001,21643,2666.0,3295.78,25.93
2226,Bangladesh,Maize,2002,40349,2666.0,2954.29,26.1
2227,Bangladesh,Maize,2002,40349,2666.0,2954.29,26.1
2228,Bangladesh,Potatoes,2002,126010,2666.0,2954.29,26.1
2229,Bangladesh,Potatoes,2002,126010,2666.0,2954.29,26.1
2230,Bangladesh,"Rice, paddy",2002,34902,2666.0,2954.29,26.1
2231,Bangladesh,"Rice, paddy",2002,34902,2666.0,2954.29,26.1
2232,Bangladesh,Sorghum,2002,12361,2666.0,2954.29,26.1
2233,Bangladesh,Sorghum,2002,12361,2666.0,2954.29,26.1
2234,Bangladesh,Sweet potatoes,2002,90919,2666.0,2954.29,26.1
2235,Bangladesh,Sweet potatoes,2002,90919,2666.0,2954.29,26.1
2236,Bangladesh,Wheat,2002,21644,2666.0,2954.29,26.1
2237,Bangladesh,Wheat,2002,21644,2666.0,2954.29,26.1
2238,Bangladesh,Maize,2004,48243,2666.0,5587.81,26.14
2239,Bangladesh,Maize,2004,48243,2666.0,5587.81,26.14
2240,Bangladesh,Potatoes,2004,144313,2666.0,5587.81,26.14
2241,Bangladesh,Potatoes,2004,144313,2666.0,5587.81,26.14
2242,Bangladesh,"Rice, paddy",2004,35359,2666.0,5587.81,26.14
2243,Bangladesh,"Rice, paddy",2004,35359,2666.0,5587.81,26.14
2244,Bangladesh,Sorghum,2004,11633,2666.0,5587.81,26.14
2245,Bangladesh,Sorghum,2004,11633,2666.0,5587.81,26.14
